Unnamed: 0,ID,PRODUCT,PROD_LVL,SPECIALTY,SP_SOURCE,WEEK,INDICATION,MARKET_FLAG,METRIC,TOTAL_RX,ORIGINAL_TOTAL_RX,MONTH,YEAR,Anomaly Introduced,pred,month,predicted,residuals,anomaly,upper_threshold,lower_threshold,residual_category
31351,5MbrPoTR,Brand4,1,PED,PHARMACY,2023-10-11,Indication11,Not Available,MOTRX,42.3528,42.3528,10,2023,No,0,Oct,144.27463,101.92182768554687,False,461.76251309765627,-170.0425363154297,Not Anomalous
31352,vwXMnSJo,Brand19,2,NP,PHARMACY,2023-10-11,Indication11,Not Available,TRX,965.7653,965.7653,10,2023,No,1,Oct,276.0981,689.6671859863281,True,167.09792920574952,-67.40250277752685,Low
31353,tagYuJd2,Brand2,1,PED,PHARMACY,2023-10-11,Indication7,Other Market,NBRX,4.4213,4.4213,10,2023,No,0,Oct,-275.61664,280.0379381835937,False,1799.457796226074,-752.4386996440429,Not Anomalous
31354,Fl4lDUJF,Brand30,2,PED,PHARMACY,2023-10-11,Indication11,Not Available,MOTRX,6.3325,6.3325,10,2023,No,0,Oct,303.5742,297.2416882324219,False,582.9936045926212,-259.86737062074616,Not Anomalous
31355,Wy9zMnSh,Brand22,2,OTHERS,PHARMACY,2023-10-11,Indication11,Not Available,NBRX,0.0,0.0,10,2023,No,0,Oct,101.17055,101.17054748535156,False,214.81473926696776,-78.4324989715576,Not Anomalous
31356,eHoGog50,Brand23,2,NP,PHARMACY,2023-10-11,Indication11,Not Available,TRX,0.0,0.0,10,2023,No,0,Oct,37.33598,37.33597946166992,False,385.40750783068853,-146.99200780627444,Not Anomalous
31357,rfjxSF0z,Brand21,1,NP,PHARMACY,2023-10-11,Indication9,Not Available,TRX,30.7956,30.7956,10,2023,No,0,Oct,-32.417492,63.2130919128418,False,342.8244003901367,-139.67040627392575,Not Anomalous
31358,jSrUqiSX,Brand19,2,PED,PHARMACY,2023-10-11,Indication5,Not Available,TRX,1.0007,1.0007,10,2023,No,0,Oct,117.229485,116.22878455810547,False,129.26438275421143,-32.90152945220949,Not Anomalous
31359,wZNilOq7,Brand3,2,PED,PHARMACY,2023-10-11,Indication5,Not Available,TRX,51.4491,51.4491,10,2023,No,0,Oct,193.57878,142.1296811279297,False,281.24972348950195,-107.4677509797363,Not Anomalous
31360,hGYiYOY4,Brand21,1,NP,PHARMACY,2023-10-11,Indication8,Not Available,NBRX,1.4848,1.4848,10,2023,No,0,Oct,-58.37238,59.857179302978516,False,342.8244003901367,-139.67040627392575,Not Anomalous
31361,oRfDk2ox,Brand1,2,NP,PHARMACY,2023-10-11,Indication11,Not Available,MOTRX,246.5073,246.5073,10,2023,No,0,Oct,108.77668,137.7306200073242,False,326.91918591369614,-123.15046228088372,Not Anomalous
31362,mfgXy8Wm,Brand23,2,NP,PHARMACY,2023-10-11,Indication6,IV Market,TRX,4.5879,4.5879,10,2023,No,0,Oct,-68.42098,73.00888236083985,False,385.40750783068853,-146.99200780627444,Not Anomalous
31363,05YwBGfS,Brand30,2,NP,PHARMACY,2023-10-11,Indication4,Not Available,MOTRX,10.5596,10.5596,10,2023,No,0,Oct,60.445038,49.88543784179687,False,316.96051964477533,-119.89236394409176,Not Anomalous
31364,4sfoi3J6,Brand40,2,NP,PHARMACY,2023-10-11,Indication6,Not Available,MOTRX,2.7653,2.7653,10,2023,No,0,Oct,-97.06607,99.83137055664062,False,287.4982405510254,-107.71269371264647,Not Anomalous
31365,fIgcLMHr,Brand3,2,PED,PHARMACY,2023-10-11,Indication5,Not Available,TRX,112.367,112.367,10,2023,No,0,Oct,193.57878,81.21178112792968,False,281.24972348950195,-107.4677509797363,Not Anomalous
31366,FkHfBAmO,Brand35,2,NP,MEDICAL BENEFIT,2023-10-11,Indication6,Not Available,TRX,66.172,66.172,10,2023,No,0,Oct,49.885193,16.286807128906247,False,139.1363783725586,-44.89338961523438,Not Anomalous
31367,7DA7ge3c,Brand17,2,NP,PHARMACY,2023-10-11,Indication11,Not Available,MOTRX,43.6427,43.6427,10,2023,No,0,Oct,-70.169044,113.8117444946289,False,123.7145403911133,-44.559504172851575,Not Anomalous
31368,rCFeA2eC,Brand34,2,NP,PHARMACY,2023-10-11,Indication11,Not Available,NBRX,4.9525,4.9525,10,2023,No,0,Oct,-74.96879,79.92128814697266,False,109.24115023535157,-38.209586343750004,Not Anomalous
27765,PM9BlbPM,Brand11,1,OTHERS,MEDICAL BENEFIT,2023-10-11,Indication11,Not Available,MOTRX,270.6297,270.6297,10,2023,No,0,Oct,674.98816,404.3584591796875,False,518.3847373735351,-132.1238238969726,Not Anomalous
31348,kQeb5Yhl,Brand5,2,NP,PHARMACY,2023-10-11,Indication4,Not Available,NBRX,5.8434,5.8434,10,2023,No,0,Oct,-9.845451,15.688851354980468,False,236.32560347192384,-100.64219257104493,Not Anomalous
31347,1AOqJGEV,Brand22,2,PED,PHARMACY,2023-10-11,Indication7,Not Available,NBRX,0.0,0.0,10,2023,No,0,Oct,62.456196,62.45619583129883,False,229.35400553018184,-98.73460865213012,Not Anomalous
27763,yb5JIH7N,Brand11,2,OTHERS,MEDICAL BENEFIT,2023-10-11,Indication11,Not Available,TRX,270.6297,270.6297,10,2023,No,0,Oct,507.89352,237.26382416992186,False,518.3847373735351,-132.1238238969726,Not Anomalous
31346,mXcjG6rk,Brand9,2,NP,PHARMACY,2023-10-11,Indication11,Not Available,MOTRX,7.3568,7.3568,10,2023,No,0,Oct,-154.7316,162.08839790039062,False,260.88940531921384,-96.61934001159666,Not Anomalous
31324,2AXloneC,Brand3,2,PED,PHARMACY,2023-10-11,Indication11,Not Available,MOTRX,1529.1093,1529.1093,10,2023,No,1,Oct,606.1064,923.0029157226563,True,281.24972348950195,-107.4677509797363,Low
31325,YrWzF6i8,Brand31,2,PED,PHARMACY,2023-10-11,Indication11,Not Available,TRX,4.5006,4.5006,10,2023,No,1,Oct,280.61786,276.11725888671873,True,202.76317732946774,-81.10440958044431,Low
31326,Zxw2nFCK,Brand24,1,PED,PHARMACY,2023-10-11,Indication7,Not Available,TRX,9.4797,9.4797,10,2023,No,0,Oct,35.017746,25.538045971679686,False,522.9226455686035,-246.52525391821285,Not Anomalous
31327,XQXWDbwK,Brand20,2,NP,PHARMACY,2023-10-11,Indication9,Not Available,TRX,1.3224,1.3224,10,2023,No,0,Oct,-47.164783,48.487183477783205,False,100.46260440193176,-40.065837235794056,Not Anomalous
31328,di76Am0C,Brand4,2,PED,PHARMACY,2023-10-11,Indication11,Not Available,TRX,60.2639,60.2639,10,2023,No,0,Oct,100.640015,40.3761146484375,False,461.76251309765627,-170.0425363154297,Not Anomalous
31329,zquY40Ue,Brand39,2,NP,PHARMACY,2023-10-11,Indication8,Not Available,TRX,1.4848,1.4848,10,2023,No,0,Oct,-24.986307,26.47110714416504,False,160.31598216763305,-61.474185225494374,Not Anomalous
31330,W8lvtXLS,Brand10,1,NP,MEDICAL BENEFIT,2023-10-11,Indication11,Not Available,MOTRX,155.8269,155.8269,10,2023,No,1,Oct,2276.2336,2120.406742578125,True,293.4089956499939,-130.63337738827516,Low
31331,VHoHH5we,Brand12,2,NP,MEDICAL BENEFIT,2023-10-11,Indication11,Not Available,NBRX,39.0722,39.0722,10,2023,No,1,Oct,-274.98776,314.0599624511719,True,152.41129333837893,-47.86098921240235,Low
31332,yVVJEyVq,Brand29,1,NP,PHARMACY,2023-10-11,Indication4,Not Available,TRX,4.3938,4.3938,10,2023,No,0,Oct,19.014208,14.620407839965821,False,218.85390097610474,-77.38307397262571,Not Anomalous
31333,omX6pcyb,Brand8,1,NP,MEDICAL BENEFIT,2023-10-11,Indication9,Not Available,MOTRX,172.5368,172.5368,10,2023,No,0,Oct,432.92566,260.38885917968753,False,527.5507865922852,-205.51809088916016,Not Anomalous
31322,FlYpF5Ji,Brand22,2,PED,PHARMACY,2023-10-11,Indication5,Not Available,MOTRX,6276.6609,6276.6609,10,2023,No,1,Oct,3852.058,2424.60279453125,True,229.35400553018184,-98.73460865213012,Low
31334,WBMVsPjf,Brand1,2,PED,PHARMACY,2023-10-11,Indication7,Not Available,MOTRX,1.5223,1.5223,10,2023,No,0,Oct,-166.97586,168.49816059570313,False,348.09676627587885,-51.50766329736325,Not Anomalous
31336,ZIF0EsMB,Brand16,2,OTHERS,PHARMACY,2023-10-11,Indication11,Not Available,TRX,6.6617,6.6617,10,2023,No,1,Oct,175.53812,168.87641645507813,True,126.80098233895875,-49.1344265406189,Low
31337,s7po5jC1,Brand10,1,PED,PHARMACY,2023-10-11,Indication7,Not Available,MOTRX,2.2728,2.2728,10,2023,No,0,Oct,-64.897064,67.16986420898438,False,164.54571351489258,-42.120783009521475,Not Anomalous
31338,pvlCHWOl,Brand19,2,OTHERS,PHARMACY,2023-10-11,Indication11,Not Available,NBRX,1.676,1.676,10,2023,No,0,Oct,126.10986,124.43386328125,False,181.26380264440917,-47.31267768713378,Not Anomalous
31339,hysn0HG1,Brand14,1,NP,PHARMACY,2023-10-11,Indication8,Not Available,NBRX,0.0,0.0,10,2023,No,0,Oct,7.148405,7.148405075073242,False,174.2865703819275,-71.04956354599001,Not Anomalous
31340,uGi4tL8B,Brand9,2,NP,PHARMACY,2023-10-11,Indication9,Not Available,NBRX,0.0,0.0,10,2023,No,0,Oct,-46.994724,46.99472427368164,False,260.88940531921384,-96.61934001159666,Not Anomalous
31341,KTVSphBF,Brand14,2,NP,PHARMACY,2023-10-11,Indication4,Not Available,TRX,1.4082,1.4082,10,2023,No,0,Oct,31.28898,29.88078048400879,False,174.2865703819275,-71.04956354599001,Not Anomalous
31342,5fnx1NiR,Brand9,2,NP,PHARMACY,2023-10-11,Indication11,Not Available,MOTRX,44.9921,44.9921,10,2023,No,0,Oct,-154.7316,199.72369790039062,False,260.88940531921384,-96.61934001159666,Not Anomalous
31343,U0iszJTg,Brand24,1,PED,PHARMACY,2023-10-11,Indication7,Not Available,MOTRX,10.1568,10.1568,10,2023,No,0,Oct,75.659775,65.50297478027343,False,522.9226455686035,-246.52525391821285,Not Anomalous
31344,g3nIpRUX,Brand2,1,NP,PHARMACY,2023-10-11,Indication9,Not Available,TRX,4.4712,4.4712,10,2023,No,0,Oct,-519.23987,523.7110681640625,False,1092.7792730648805,-481.58751671722416,Not Anomalous
31345,qD9FGiUQ,Brand23,2,OTHERS,PHARMACY,2023-10-11,Indication11,Not Available,TRX,4.0196,4.0196,10,2023,No,0,Oct,-75.81877,79.83837136230468,False,339.53955444067384,-129.00399793432615,Not Anomalous
31335,TsJvxLe0,Brand18,2,OTHERS,PHARMACY,2023-10-11,Indication11,Not Available,TRX,21.3485,21.3485,10,2023,No,1,Oct,201.89325,180.54474951171875,True,86.93092761555481,-30.993630948074333,Low
31271,ZFnejMWV,Brand18,2,NP,PHARMACY,2023-10-11,Indication4,Not Available,MOTRX,33.7722,33.7722,10,2023,No,0,Oct,-17.666332,51.438532244873045,False,111.77350389904782,-34.03842491345213,Not Anomalous
31472,KCu24hpI,Brand3,2,NP,PHARMACY,2023-10-11,Indication4,Not Available,MOTRX,11.4236,11.4236,10,2023,No,0,Oct,66.12366,54.7000572265625,False,254.13225385144042,-112.20067562878418,Not Anomalous
31474,wpMfQsfk,Brand30,1,OTHERS,MEDICAL BENEFIT,2023-10-11,Indication11,Not Available,TRX,399.0972,399.0972,10,2023,No,0,Oct,446.13324,47.03603974609376,False,257.9067392831192,-79.0331900295059,Not Anomalous
31607,jpOMLQWe,Brand29,1,PED,PHARMACY,2023-10-11,Indication5,Other Market,MOTRX,4355.2091,4355.2091,10,2023,No,1,Oct,2025.7205,2329.488641015625,True,277.50754700268556,-112.47144015454103,Low
31678,Z6QH71rG,Brand40,2,NP,PHARMACY,2023-10-11,Indication6,Not Available,MOTRX,4.2549,4.2549,10,2023,No,0,Oct,-36.3604,40.61530115356445,False,287.4982405510254,-107.71269371264647,Not Anomalous
31677,HjXROUjO,Brand30,1,OTHERS,MEDICAL BENEFIT,2023-10-11,Indication11,Not Available,NBRX,79.8194,79.8194,10,2023,No,0,Oct,38.916946,40.90245358886719,False,257.9067392831192,-79.0331900295059,Not Anomalous
31676,eyDcw76s,Brand17,2,OTHERS,MEDICAL BENEFIT,2023-10-11,Indication11,Not Available,TRX,8.339,8.339,10,2023,No,1,Oct,1230.5753,1222.2363173828126,True,246.51727530932618,-85.53576356616213,Low
31675,jlkEfrfI,Brand17,2,NP,MEDICAL BENEFIT,2023-10-11,Indication9,Not Available,TRX,8.339,8.339,10,2023,No,0,Oct,-71.76766,80.10666204833984,False,123.7145403911133,-44.559504172851575,Not Anomalous
31674,ADD5mUlP,Brand34,2,NP,PHARMACY,2023-10-11,Indication9,Not Available,TRX,1.0,1.0,10,2023,No,0,Oct,-10.236085,11.236084938049316,False,109.24115023535157,-38.209586343750004,Not Anomalous
31608,WaJCC3Zw,Brand18,2,NP,PHARMACY,2023-10-11,Indication11,Not Available,MOTRX,193.0603,193.0603,10,2023,No,0,Oct,102.24593,90.81436646728517,False,111.77350389904782,-34.03842491345213,Not Anomalous
31673,CGfJa4BU,Brand30,1,PED,PHARMACY,2023-10-11,Indication11,Not Available,MOTRX,6.3325,6.3325,10,2023,No,0,Oct,344.26718,337.9346813964844,False,582.9936045926212,-259.86737062074616,Not Anomalous
31609,jgXWWvmM,Brand39,2,NP,PHARMACY,2023-10-11,Indication8,Not Available,NBRX,1.4848,1.4848,10,2023,No,0,Oct,29.718159,28.23335872192383,False,160.31598216763305,-61.474185225494374,Not Anomalous
31672,W3Nw0dWw,Brand3,1,NP,PHARMACY,2023-10-11,Indication9,Not Available,NBRX,0.0,0.0,10,2023,No,0,Oct,11.157089,11.157089233398438,False,254.13225385144042,-112.20067562878418,Not Anomalous
31610,wBobMK79,Brand8,1,NP,MEDICAL BENEFIT,2023-10-11,Indication11,Not Available,NBRX,30.2522,30.2522,10,2023,No,0,Oct,362.24844,331.9962436035156,False,527.5507865922852,-205.51809088916016,Not Anomalous
31611,veyggWk6,Brand42,2,NP,PHARMACY,2023-10-11,Indication9,Not Available,TRX,5.0165,5.0165,10,2023,No,0,Oct,95.87196,90.85546350097657,False,104.52396295341491,-34.67465765556335,Not Anomalous
31612,lU4ytHuc,Brand17,2,OTHERS,MEDICAL BENEFIT,2023-10-11,Indication11,Not Available,MOTRX,4619.7907,4619.7907,10,2023,No,1,Oct,2529.4812,2090.3094988281246,True,246.51727530932618,-85.53576356616213,Low
31613,4fP81HXF,Brand12,2,NP,PHARMACY,2023-10-11,Indication4,IV Market,MOTRX,4.0268,4.0268,10,2023,No,0,Oct,22.501661,18.474861300659178,False,152.41129333837893,-47.86098921240235,Not Anomalous
31614,WtylJhIK,Brand22,2,OTHERS,PHARMACY,2023-10-11,Indication11,Not Available,MOTRX,63.9692,63.9692,10,2023,No,0,Oct,170.32184,106.35263837890625,False,214.81473926696776,-78.4324989715576,Not Anomalous
27836,uutQuxqV,Brand11,2,PED,PHARMACY,2023-10-11,Indication5,Not Available,MOTRX,263.1446,263.1446,10,2023,No,1,Oct,491.32532,228.18071738281247,True,161.54438972741698,-53.43691103173827,Low
31671,wcUTfnDB,Brand3,1,NP,PHARMACY,2023-10-11,Indication9,Not Available,TRX,4.3555,4.3555,10,2023,No,0,Oct,197.88567,193.53016589355468,False,254.13225385144042,-112.20067562878418,Not Anomalous
31615,8y6OA7KH,Brand2,1,PED,PHARMACY,2023-10-11,Indication7,Other Market,TRX,21.4687,21.4687,10,2023,No,1,Oct,1902.7225,1881.2538341796876,True,1799.457796226074,-752.4386996440429,Low
31616,xJiwRyYE,Brand3,1,PED,PHARMACY,2023-10-11,Indication5,Not Available,MOTRX,0.536,0.536,10,2023,No,0,Oct,104.506805,103.97080541992187,False,281.24972348950195,-107.4677509797363,Not Anomalous
31670,SudvDsBq,Brand26,2,NP,PHARMACY,2023-10-11,Indication11,Not Available,MOTRX,2.4414,2.4414,10,2023,No,1,Oct,98.32908,95.8876786743164,True,68.63057906518554,-27.32754919152832,Low
31617,i8basHr2,Brand33,2,NP,PHARMACY,2023-10-11,Indication11,Not Available,MOTRX,2.2288,2.2288,10,2023,No,0,Oct,83.90874,81.67993718261718,False,103.27346266497803,-26.043620965759278,Not Anomalous
31679,e2AN2AGm,Brand2,1,PED,PHARMACY,2023-10-11,Indication11,Not Available,TRX,4.2515,4.2515,10,2023,No,1,Oct,1888.8547,1884.603236328125,True,1799.457796226074,-752.4386996440429,Low
31680,HH50NUJp,Brand29,1,NP,MEDICAL BENEFIT,2023-10-11,Indication11,Not Available,TRX,23.4734,23.4734,10,2023,No,1,Oct,1095.6587,1072.18529140625,True,218.85390097610474,-77.38307397262571,Low
31605,B7RJnrS4,Brand24,1,NP,PHARMACY,2023-10-11,Indication6,Oral Market,MOTRX,3631.8531,3631.8531,10,2023,No,1,Oct,2386.1997,1245.6533929687498,True,230.90662303582764,-97.1732473522339,Low
31604,XXVSpGOx,Brand30,1,NP,PHARMACY,2023-10-11,Indication11,Not Available,MOTRX,44.921,44.921,10,2023,No,0,Oct,249.37656,204.45555639648438,False,316.96051964477533,-119.89236394409176,Not Anomalous
31581,C15HODbg,Brand15,2,PED,PHARMACY,2023-10-11,Indication7,Other Market,TRX,144.0416,144.0416,10,2023,No,0,Oct,154.69081,10.649211157226574,False,369.7264127851563,-154.05707571240237,Not Anomalous
31582,l2E4kmW2,Brand14,1,NP,PHARMACY,2023-10-11,Indication11,Not Available,NBRX,0.0,0.0,10,2023,No,0,Oct,144.0624,144.06239318847656,False,174.2865703819275,-71.04956354599001,Not Anomalous
31583,eUcJNirM,Brand14,1,PED,PHARMACY,2023-10-11,Indication11,Not Available,MOTRX,226.2403,226.2403,10,2023,No,0,Oct,188.0997,38.140599072265616,False,163.92952222888184,-53.99768202502442,Not Anomalous
31584,Bui2NaLi,Brand7,2,NP,PHARMACY,2023-10-11,Indication11,Not Available,NBRX,202.5388,202.5388,10,2023,No,0,Oct,465.52032,262.9815247070312,False,1079.735429128296,-455.56187615588374,Not Anomalous
31585,tKjZ7ib2,Brand3,2,NP,PHARMACY,2023-10-11,Indication11,Not Available,NBRX,396.5829,396.5829,10,2023,No,0,Oct,192.81549,203.76740927734375,False,254.13225385144042,-112.20067562878418,Not Anomalous
31586,UaGQB64Q,Brand5,1,OTHERS,PHARMACY,2023-10-11,Indication11,Not Available,TRX,110.591,110.591,10,2023,No,1,Oct,707.7787,597.1876865234375,True,185.88631723754884,-53.65316684692381,Low
31587,GXYeK4Yv,Brand8,1,OTHERS,MEDICAL BENEFIT,2023-10-11,Indication11,Not Available,TRX,17119.978,17119.978,10,2023,No,1,Oct,10172.702,6947.275851562499,True,4957.0981069794925,-2151.8644413544916,Medium
27830,kRnwgLHp,Brand11,1,PED,PHARMACY,2023-10-11,Indication5,Other Market,MOTRX,263.1446,263.1446,10,2023,No,1,Oct,534.4957,271.3511275390625,True,161.54438972741698,-53.43691103173827,Low
31589,hT1PErJ9,Brand22,1,NP,PHARMACY,2023-10-11,Indication6,Other Market,NBRX,4.4777,4.4777,10,2023,No,0,Oct,43.76491,39.28721165161133,False,180.86158741458127,-74.79191398928832,Not Anomalous
31590,H7pjDYEc,Brand7,2,NP,PHARMACY,2023-10-11,Indication10,Not Available,MOTRX,12.1704,12.1704,10,2023,No,0,Oct,-67.14706,79.31745657958984,False,1079.735429128296,-455.56187615588374,Not Anomalous
31669,2RWjMJ2G,Brand4,2,PED,PHARMACY,2023-10-11,Indication5,Not Available,TRX,8.6039,8.6039,10,2023,No,1,Oct,569.6021,560.9982118164063,True,461.76251309765627,-170.0425363154297,Low
31591,BNobAoyg,Brand31,2,OTHERS,PHARMACY,2023-10-11,Indication11,Not Available,MOTRX,13121.8179,13121.8179,10,2023,No,1,Oct,9085.439,4036.378446875,True,2499.2600100920417,-1130.1442518889162,Low
31593,Wq3pPWvS,Brand1,2,NP,MEDICAL BENEFIT,2023-10-11,Indication4,IV Market,TRX,601.0461,601.0461,10,2023,No,0,Oct,436.7237,164.32240615234377,False,326.91918591369614,-123.15046228088372,Not Anomalous
31594,yOX678Yx,Brand42,2,NP,PHARMACY,2023-10-11,Indication4,Not Available,TRX,10.1869,10.1869,10,2023,No,0,Oct,95.177315,84.99041475830079,False,104.52396295341491,-34.67465765556335,Not Anomalous
31595,UjN0CmWK,Brand14,2,NP,PHARMACY,2023-10-11,Indication11,Not Available,TRX,876.797,876.797,10,2023,No,1,Oct,1319.4242,442.6271943359375,True,174.2865703819275,-71.04956354599001,Low
31596,rrew3HZV,Brand10,1,OTHERS,PHARMACY,2023-10-11,Indication11,Not Available,NBRX,1.676,1.676,10,2023,No,0,Oct,67.01968,65.34367620849609,False,313.38759116479497,-107.63021889916995,Not Anomalous
31597,DJcNYM4k,Brand24,2,PED,PHARMACY,2023-10-11,Indication7,Not Available,NBRX,0.0,0.0,10,2023,No,0,Oct,26.489527,26.489526748657227,False,522.9226455686035,-246.52525391821285,Not Anomalous
31598,sDrx0HrK,Brand8,1,OTHERS,MEDICAL BENEFIT,2023-10-11,Indication11,Not Available,NBRX,0.0,0.0,10,2023,No,0,Oct,1446.1768,1446.1767578125,False,4957.0981069794925,-2151.8644413544916,Not Anomalous
31599,QzpNqfG0,Brand37,2,PED,PHARMACY,2023-10-11,Indication5,Not Available,NBRX,2.0683,2.0683,10,2023,No,0,Oct,40.876762,38.80846239013672,False,139.26892806216432,-52.7570585309143,Not Anomalous
31600,GD8TCvrB,Brand20,2,NP,PHARMACY,2023-10-11,Indication11,Not Available,NBRX,49.1024,49.1024,10,2023,No,0,Oct,12.475629,36.626771147155765,False,100.46260440193176,-40.065837235794056,Not Anomalous
31601,GwZawX5e,Brand4,1,NP,PHARMACY,2023-10-11,Indication8,Not Available,TRX,1.6307,1.6307,10,2023,No,0,Oct,227.8721,226.24140083007813,False,544.1072336038818,-234.97761136267093,Not Anomalous
31602,Ks4qyxLv,Brand36,1,NP,PHARMACY,2023-10-11,Indication11,Not Available,NBRX,0.0,0.0,10,2023,No,0,Oct,44.846405,44.846405029296875,False,84.37458203201294,-22.723760346221926,Not Anomalous
31592,X5Hr38eG,Brand16,2,OTHERS,MEDICAL BENEFIT,2023-10-11,Indication11,Not Available,TRX,1236.5504,1236.5504,10,2023,No,0,Oct,1221.5177,15.032699804687581,False,126.80098233895875,-49.1344265406189,Not Anomalous
31580,iI22m6P9,Brand20,2,OTHERS,PHARMACY,2023-10-11,Indication11,Not Available,TRX,59.3884,59.3884,10,2023,No,0,Oct,129.83867,70.4502688232422,False,210.51136283477786,-80.8635794485474,Not Anomalous
31618,CkjXqzPI,Brand16,2,NP,PHARMACY,2023-10-11,Indication11,Not Available,NBRX,0.0,0.0,10,2023,No,0,Oct,-14.753745,14.753745079040527,False,145.95296369326783,-56.09054353335572,Not Anomalous
31668,NM0zsuDB,Brand23,2,NP,MEDICAL BENEFIT,2023-10-11,Indication11,Not Available,TRX,304.6402,304.6402,10,2023,No,1,Oct,2275.0237,1970.383481640625,True,385.40750783068853,-146.99200780627444,Low
31633,pO7QtBLR,Brand19,2,OTHERS,PHARMACY,2023-10-11,Indication11,Not Available,NBRX,1.372,1.372,10,2023,No,0,Oct,54.956795,53.58479473876953,False,181.26380264440917,-47.31267768713378,Not Anomalous
31655,H84xENSO,Brand4,1,PED,PHARMACY,2023-10-11,Indication11,Not Available,TRX,38.841,38.841,10,2023,No,0,Oct,455.32376,416.4827609863281,False,461.76251309765627,-170.0425363154297,Not Anomalous
31634,9UQqkP9u,Brand1,2,NP,PHARMACY,2023-10-11,Indication11,Not Available,NBRX,17.047,17.047,10,2023,No,0,Oct,-7.279537,24.326537200927735,False,326.91918591369614,-123.15046228088372,Not Anomalous
31654,7lXove8f,Brand14,2,NP,PHARMACY,2023-10-11,Indication8,Not Available,MOTRX,4.9795,4.9795,10,2023,No,0,Oct,2.542265,2.4372350616455076,False,174.2865703819275,-71.04956354599001,Not Anomalous
31653,RryRH5Mb,Brand20,2,NP,PHARMACY,2023-10-11,Indication9,Not Available,MOTRX,1.3224,1.3224,10,2023,No,0,Oct,-27.426226,28.748625662231447,False,100.46260440193176,-40.065837235794056,Not Anomalous
31652,tXEvGLbj,Brand3,2,NP,PHARMACY,2023-10-11,Indication11,Not Available,MOTRX,1.648,1.648,10,2023,No,1,Oct,1811.5513,1809.90326953125,True,254.13225385144042,-112.20067562878418,Low
31651,lkb5RqPC,Brand34,2,NP,PHARMACY,2023-10-11,Indication6,Not Available,TRX,1.349,1.349,10,2023,No,0,Oct,49.53472,48.18572137451172,False,109.24115023535157,-38.209586343750004,Not Anomalous
31635,hpH0Nhwe,Brand25,2,NP,PHARMACY,2023-10-11,Indication11,Not Available,NBRX,1.1228,1.1228,10,2023,No,0,Oct,8.851239,7.7284392044067385,False,80.80002629089356,-23.575451248168953,Not Anomalous
31636,e2dyrQ9N,Brand4,2,NP,PHARMACY,2023-10-11,Indication11,Not Available,MOTRX,8.0887,8.0887,10,2023,No,1,Oct,3618.366,3610.277266796875,True,544.1072336038818,-234.97761136267093,Low
31637,q5YvXRiD,Brand18,2,NP,PHARMACY,2023-10-11,Indication11,Not Available,TRX,6.1328,6.1328,10,2023,No,1,Oct,141.67943,135.54662810058593,True,111.77350389904782,-34.03842491345213,Low
31650,dTe78x52,Brand40,2,OTHERS,MEDICAL BENEFIT,2023-10-11,Indication11,Not Available,NBRX,50.4207,50.4207,10,2023,No,0,Oct,-82.50543,132.92613212890626,False,237.73639516796874,-78.26148448681641,Not Anomalous
31649,jb9dItbm,Brand22,1,PED,PHARMACY,2023-10-11,Indication7,Not Available,NBRX,0.0,0.0,10,2023,No,0,Oct,-4.3811226,4.381122589111328,False,229.35400553018184,-98.73460865213012,Not Anomalous
31638,YctQdHBb,Brand36,2,NP,PHARMACY,2023-10-11,Indication6,Not Available,TRX,7.4462,7.4462,10,2023,No,0,Oct,85.32115,77.87495173339843,False,84.37458203201294,-22.723760346221926,Not Anomalous
31639,k33Nk96Z,Brand3,1,PED,PHARMACY,2023-10-11,Indication7,Not Available,TRX,6.4101,6.4101,10,2023,No,0,Oct,165.06003,158.64992807617188,False,281.24972348950195,-107.4677509797363,Not Anomalous
31641,kQkFOGbH,Brand7,2,NP,PHARMACY,2023-10-11,Indication10,Not Available,NBRX,0.0,0.0,10,2023,No,0,Oct,44.352825,44.35282516479492,False,1079.735429128296,-455.56187615588374,Not Anomalous
31642,BoKplOmG,Brand21,1,PED,PHARMACY,2023-10-11,Indication11,Not Available,TRX,1.6034,1.6034,10,2023,No,0,Oct,169.47351,167.8701107421875,False,288.7636989465332,-90.95185037475586,Not Anomalous
31648,CTIshmL6,Brand22,1,PED,PHARMACY,2023-10-11,Indication7,Not Available,TRX,11.1618,11.1618,10,2023,No,0,Oct,100.89525,89.73344841308594,False,229.35400553018184,-98.73460865213012,Not Anomalous
31643,87Yb3bso,Brand2,1,NP,PHARMACY,2023-10-11,Indication8,Not Available,MOTRX,17.9428,17.9428,10,2023,No,0,Oct,604.7991,586.856272265625,False,1092.7792730648805,-481.58751671722416,Not Anomalous
31647,y6ATaqW0,Brand3,1,NP,PHARMACY,2023-10-11,Indication9,Not Available,MOTRX,9.1073,9.1073,10,2023,No,0,Oct,-5.01396,14.121259884643555,False,254.13225385144042,-112.20067562878418,Not Anomalous
31644,6rYrq6Fo,Brand5,2,NP,PHARMACY,2023-10-11,Indication11,Not Available,MOTRX,5.9563,5.9563,10,2023,No,0,Oct,121.175804,115.2195041381836,False,236.32560347192384,-100.64219257104493,Not Anomalous
31646,gKj6jDIN,Brand9,2,PED,PHARMACY,2023-10-11,Indication11,Not Available,NBRX,0.0,0.0,10,2023,No,0,Oct,-186.4693,186.46929931640625,False,232.17359713427734,-61.15645038134769,Not Anomalous
