ID,PRODUCT,PROD_LVL,SPECIALTY,SP_SOURCE,WEEK,INDICATION,MARKET_FLAG,METRIC,TOTAL_RX,MONTH,YEAR,pred,month,predicted,residuals,anomaly,upper_threshold,lower_threshold,residual_category
SRhf7jlj,Brand23,2,NP,PHARMACY,2023-10-13,Indication11,Not Available,MOTRX,398.0853,10,2023,0,Oct,102.052124,102.04038551733076,False,378.7970615599523,-174.69513995800122,Not Anomalous
9SzZTTXe,Brand15,2,OTHERS,PHARMACY,2023-10-13,Indication11,Not Available,TRX,141.762,10,2023,0,Oct,163.43309,163.4289100151567,False,300.2461212371743,13.303860739440172,Not Anomalous
fKc8yFEP,Brand20,2,NP,PHARMACY,2023-10-13,Indication11,Not Available,MOTRX,4.1525,10,2023,0,Oct,24.186918,24.18679581217975,False,58.3346305622224,-17.640298219006155,Not Anomalous
OanDBXyP,Brand35,2,PED,PHARMACY,2023-10-13,Indication5,Not Available,TRX,86.5438,10,2023,0,Oct,68.623314,68.62076195093618,False,275.13596584104795,-137.89454536333199,Not Anomalous
kXvpAHMP,Brand15,2,PED,PHARMACY,2023-10-13,Indication11,Not Available,MOTRX,326.2831,10,2023,0,Oct,200.18155,200.17192782736691,False,300.2461212371743,13.303860739440172,Not Anomalous
JRwgzvI3,Brand36,2,PED,PHARMACY,2023-10-13,Indication11,Not Available,TRX,14.3054,10,2023,0,Oct,-3.400052,3.4004738998720074,False,25.039579050707857,-6.25774073878798,Not Anomalous
357Xf1JW,Brand10,1,NP,PHARMACY,2023-10-13,Indication8,Not Available,TRX,2.6161,10,2023,0,Oct,0.21395701,0.21387986967552783,False,21.105389085126248,-10.339533295941678,Not Anomalous
EOTOGRdc,Brand36,2,PED,PHARMACY,2023-10-13,Indication11,Not Available,NBRX,3.9181,10,2023,0,Oct,9.391088,9.390971997406089,False,25.039579050707857,-6.25774073878798,Not Anomalous
cOGxJA6n,Brand31,2,NP,PHARMACY,2023-10-13,Indication11,Not Available,TRX,84.0358,10,2023,0,Oct,80.099144,80.09666598349587,False,309.71705830050826,-141.98453460345465,Not Anomalous
qrDL3Ms1,Brand18,2,NP,PHARMACY,2023-10-13,Indication11,Not Available,TRX,17.8839,10,2023,0,Oct,15.359507,15.358979257089809,False,39.16502108493216,-12.368501457928069,Not Anomalous
rG6G4Rtz,Brand11,1,PED,PHARMACY,2023-10-13,Indication11,Not Available,MOTRX,16.0032,10,2023,0,Oct,45.52792,45.52744787630104,False,238.70029624963223,-104.52701260645057,Not Anomalous
TC73PWEs,Brand22,1,PED,PHARMACY,2023-10-13,Indication5,Other Market,NBRX,0.0,10,2023,0,Oct,193.82982,193.82981872558594,False,7543.456468481244,-3475.250365552553,Not Anomalous
XJSAEEwe,Brand16,2,NP,PHARMACY,2023-10-13,Indication11,Not Available,NBRX,0.0,10,2023,0,Oct,1.741253,1.7412530183792114,False,33.115266890434974,-14.135551075795071,Not Anomalous
4wFBh5Xh,Brand35,2,PED,PHARMACY,2023-10-13,Indication5,Not Available,MOTRX,223.6252,10,2023,0,Oct,170.14368,170.1370826289265,False,275.13596584104795,-137.89454536333199,Not Anomalous
kR4ULq0g,Brand22,1,PED,PHARMACY,2023-10-13,Indication5,Other Market,TRX,1.1393,10,2023,0,Oct,2034.1956,2034.195523045614,False,7543.456468481244,-3475.250365552553,Not Anomalous
KisPf4f6,Brand30,2,NP,PHARMACY,2023-10-13,Indication11,Not Available,TRX,9.3837,10,2023,0,Oct,15.624161,15.623884065553437,False,157.98094614774894,-74.92370164492505,Not Anomalous
Rm1VMRph,Brand14,1,NP,PHARMACY,2023-10-13,Indication6,Oral Market,TRX,41.8479,10,2023,0,Oct,204.59293,204.59169203903215,False,322.9545118223428,69.06095090083511,Not Anomalous
FFlE03xc,Brand36,1,NP,PHARMACY,2023-10-13,Indication11,Not Available,NBRX,0.0,10,2023,0,Oct,3.8600597,3.8600597381591797,False,25.039579050707857,-6.25774073878798,Not Anomalous
AFdlJPRq,Brand30,2,NP,PHARMACY,2023-10-13,Indication4,Not Available,NBRX,0.0,10,2023,0,Oct,6.7376876,6.737687587738037,False,10.970152400264501,-0.816160371801766,Not Anomalous
hth3aQ90,Brand35,2,PED,PHARMACY,2023-10-13,Indication5,Not Available,NBRX,9.2364,10,2023,0,Oct,-0.69660044,0.6968727947163295,False,275.13596584104795,-137.89454536333199,Not Anomalous
qy0vIehg,Brand5,2,NP,PHARMACY,2023-10-13,Indication11,Not Available,MOTRX,115.0589,10,2023,0,Oct,133.50034,133.49694290392384,False,375.74961421255836,-132.92452464111378,Not Anomalous
2ZRmeYLo,Brand11,1,NP,MEDICAL BENEFIT,2023-10-13,Indication10,BnB IV Market,MOTRX,43.7511,10,2023,1,Oct,72.65516,72.65386888977696,True,50.19924621250455,3.5649909553408903,Low
0YqfJLUs,Brand1,2,NP,PHARMACY,2023-10-13,Indication10,IV Market,NBRX,0.0,10,2023,0,Oct,12.624437,12.62443733215332,False,65.63377665777885,-24.67836005493892,Not Anomalous
LfaQEyPl,Brand15,2,PED,PHARMACY,2023-10-13,Indication11,Not Available,NBRX,12.502,10,2023,0,Oct,16.14045,16.140080872274122,False,300.2461212371743,13.303860739440172,Not Anomalous
OxghiLxY,Brand2,1,NP,PHARMACY,2023-10-13,Indication4,Other Market,MOTRX,1.4603,10,2023,0,Oct,217.86624,217.86619839460724,False,285.2130223352833,90.68754923020525,Not Anomalous
WbM9ws9x,Brand4,2,NP,PHARMACY,2023-10-13,Indication11,Not Available,NBRX,4.9434,10,2023,0,Oct,149.10156,149.1014167319169,False,288.7441716294287,-130.99930904426353,Not Anomalous
B1ghA1MV,Brand5,1,NP,PHARMACY,2023-10-13,Indication8,Not Available,TRX,2.7866,10,2023,0,Oct,8.641436,8.641353453540685,False,21.245122977264614,-8.004792889712297,Not Anomalous
GwGeOwhX,Brand39,2,NP,PHARMACY,2023-10-13,Indication4,Not Available,MOTRX,9.5389,10,2023,0,Oct,3.8000262,3.7997449008651834,False,8.184128724413906,-0.5843556223521282,Not Anomalous
8mOHRNgs,Brand31,2,NP,PHARMACY,2023-10-13,Indication11,Not Available,MOTRX,189.721,10,2023,0,Oct,169.31932,169.31372629701164,False,309.71705830050826,-141.98453460345465,Not Anomalous
Nn0v37K5,Brand8,1,NP,PHARMACY,2023-10-13,Indication9,Not Available,NBRX,0.0,10,2023,0,Oct,22.954193,22.954193115234375,False,30.470079086165622,-7.566399758986531,Not Anomalous
HD4VJKpu,Brand2,1,NP,PHARMACY,2023-10-13,Indication11,Not Available,NBRX,1.4603,10,2023,0,Oct,270.73004,270.72999844343536,False,880.7691904681461,-42.670717241491175,Not Anomalous
NvkVSrJk,Brand5,2,NP,PHARMACY,2023-10-13,Indication11,Not Available,TRX,13.6766,10,2023,0,Oct,91.011894,91.0114909385059,False,375.74961421255836,-132.92452464111378,Not Anomalous
bgigFPIU,Brand8,1,NP,PHARMACY,2023-10-13,Indication4,Not Available,NBRX,4.0976,10,2023,0,Oct,5.0784664,5.078345587777067,False,16.075031543719255,-5.918340368165124,Not Anomalous
HtEv90cO,Brand41,1,OTHERS,PHARMACY,2023-10-13,Indication11,Not Available,NBRX,25.7847,10,2023,0,Oct,8.349956,8.349195234649311,False,198.92280110371036,-6.434932638993,Not Anomalous
tNRCs3M7,Brand25,2,OTHERS,PHARMACY,2023-10-13,Indication11,Not Available,TRX,3.8087,10,2023,0,Oct,21.28603,21.285917506959567,False,21.849463969937887,-8.345803501167632,Not Anomalous
s8YxU8xs,Brand24,1,NP,PHARMACY,2023-10-13,Indication10,Not Available,TRX,2.6467,10,2023,0,Oct,10.698426,10.698348202304045,False,28.896444213230392,-7.499669681718525,Not Anomalous
iKLIiv1f,Brand19,2,NP,PHARMACY,2023-10-13,Indication11,Not Available,MOTRX,16.3046,10,2023,0,Oct,92.28409,92.28360735427293,False,292.10532469319065,-135.29902194013542,Not Anomalous
IjS2xO5L,Brand3,2,NP,PHARMACY,2023-10-13,Indication11,Not Available,MOTRX,1528.4986,10,2023,0,Oct,852.31635,852.2712737436032,False,1620.6820271826532,-665.3348644967823,Not Anomalous
nvvu7jQq,Brand31,2,NP,PHARMACY,2023-10-13,Indication11,Not Available,MOTRX,138.3178,10,2023,0,Oct,169.31932,169.3152420444585,False,309.71705830050826,-141.98453460345465,Not Anomalous
xyeOW3cz,Brand24,1,PED,PHARMACY,2023-10-13,Indication11,Not Available,NBRX,77.4776,10,2023,0,Oct,52.06082,52.05853691912485,False,776.8827245862092,-314.96926459322975,Not Anomalous
twA9Pv35,Brand22,1,NP,PHARMACY,2023-10-13,Indication4,Not Available,NBRX,1.102,10,2023,0,Oct,3.8444176,3.8443850768910948,False,11.085945650626197,-3.397190028241699,Not Anomalous
2Od0PWh0,Brand4,2,NP,PHARMACY,2023-10-13,Indication9,Not Available,TRX,98.2898,10,2023,0,Oct,60.34782,60.34492196994344,False,98.26994850765409,-32.708241732519994,Not Anomalous
5wJmUCFb,Brand12,2,NP,MEDICAL BENEFIT,2023-10-13,Indication4,IV Market,MOTRX,177.1674,10,2023,1,Oct,256.20956,256.2043400004873,True,33.46944243245294,-3.0279655973098305,Low
k5yQamMn,Brand12,2,NP,MEDICAL BENEFIT,2023-10-13,Indication4,IV Market,TRX,88.5836,10,2023,1,Oct,130.24164,130.23902608229398,True,33.46944243245294,-3.0279655973098305,Low
iGiofvJf,Brand4,1,OTHERS,PHARMACY,2023-10-13,Indication11,Not Available,TRX,568.5976,10,2023,1,Oct,533.4967,533.4799376286486,True,288.7441716294287,-130.99930904426353,Low
MnpAUDPt,Brand39,2,NP,PHARMACY,2023-10-13,Indication6,Not Available,NBRX,18.7873,10,2023,1,Oct,5.214807,5.214253044643024,True,71.603345113942,61.68137878127624,Low
Znzj0WCR,Brand36,2,PED,PHARMACY,2023-10-13,Indication11,Not Available,MOTRX,15.3272,10,2023,0,Oct,12.284935,12.284483038064486,False,25.039579050707857,-6.25774073878798,Not Anomalous
kFS1opz0,Brand19,2,NP,PHARMACY,2023-10-13,Indication6,Other Market,NBRX,0.0,10,2023,1,Oct,-0.4561178,0.45611780881881714,True,145.56598910192105,45.78275776495534,Low
5bRusIRv,Brand15,2,PED,PHARMACY,2023-10-13,Indication5,Other Market,MOTRX,3668.6754,10,2023,0,Oct,1680.5317,1680.423558530361,False,1784.1677254737292,1539.548077371262,Not Anomalous
5zGGBHuy,Brand30,2,PED,PHARMACY,2023-10-13,Indication5,Not Available,TRX,3711.7914,10,2023,0,Oct,2861.5896,2861.480148479138,False,10095.03672097255,-4415.422300930661,Not Anomalous
hqwK0xMs,Brand4,2,NP,PHARMACY,2023-10-13,Indication9,Not Available,NBRX,3.319,10,2023,0,Oct,8.944222,8.944124581528795,False,98.26994850765409,-32.708241732519994,Not Anomalous
vRToMBmP,Brand9,2,PED,PHARMACY,2023-10-13,Indication5,Not Available,TRX,0.8607,10,2023,0,Oct,3.4453444,3.445319068272244,False,23.517668639229885,-6.758447144836551,Not Anomalous
o5TfamHY,Brand5,1,PED,PHARMACY,2023-10-13,Indication5,Other Market,NBRX,265.6105,10,2023,1,Oct,115.39682,115.38898790154421,True,3084.2034326979974,2181.375307818692,Low
6kzYiwdD,Brand1,2,NP,PHARMACY,2023-10-13,Indication11,Not Available,NBRX,0.0,10,2023,0,Oct,7.40579,7.405789852142334,False,57.787813152372564,-26.98313125457329,Not Anomalous
iSeGh9cg,Brand24,1,NP,PHARMACY,2023-10-20,Indication6,Oral Market,NBRX,0.0,10,2023,1,Oct,82.248665,82.24866485595703,True,811.5136623518252,229.6276598318585,Low
47vIqqvL,Brand8,1,NP,MEDICAL BENEFIT,2023-10-20,Indication6,Not Available,NBRX,0.0,10,2023,0,Oct,49.683327,49.683326721191406,False,78.59218288487236,-32.18134929435467,Not Anomalous
YSBJrMfo,Brand10,1,NP,PHARMACY,2023-10-20,Indication4,Not Available,MOTRX,3.5084,10,2023,0,Oct,34.283733,34.28362991427613,False,75.08999610891607,-9.02668050183291,Not Anomalous
jsh2XZH6,Brand22,2,PED,PHARMACY,2023-10-20,Indication5,Not Available,NBRX,299.1787,10,2023,0,Oct,224.78218,224.7733587799021,False,7543.456468481244,-3475.250365552553,Not Anomalous
5Itskts6,Brand9,2,NP,PHARMACY,2023-10-20,Indication6,IV Market,MOTRX,99.6933,10,2023,0,Oct,38.40242,38.39948034632058,False,71.64529082410328,-27.20318358744363,Not Anomalous
653spMfi,Brand3,2,OTHERS,PHARMACY,2023-10-20,Indication11,Not Available,NBRX,99.6851,10,2023,0,Oct,211.32085,211.31790710178925,False,1620.6820271826532,-665.3348644967823,Not Anomalous
4p8NakkL,Brand36,1,NP,PHARMACY,2023-10-20,Indication6,Not Available,MOTRX,3.491,10,2023,0,Oct,-3.3177626,3.3178655538592943,False,3.9952983516130876,-1.1358817736910498,Not Anomalous
V7k2FaZj,Brand2,1,NP,PHARMACY,2023-10-20,Indication10,Other Market,NBRX,0.0,10,2023,0,Oct,3.6597373,3.6597373485565186,False,59.61108656263379,-0.7628865687145732,Not Anomalous
EM2GmHpe,Brand36,2,PED,PHARMACY,2023-10-20,Indication5,Not Available,NBRX,72.6633,10,2023,1,Oct,37.230225,37.22808195655465,True,354.3537578085648,123.86187724443026,Low
SZv6CUsS,Brand15,2,NP,PHARMACY,2023-10-20,Indication11,Not Available,NBRX,9.016,10,2023,1,Oct,12.376814,12.37654803002386,True,300.2461212371743,13.303860739440172,Low
1HeQhugy,Brand6,1,PED,PHARMACY,2023-10-20,Indication5,Not Available,TRX,3502.656,10,2023,0,Oct,1659.0632,1658.9599481537903,False,1761.7191366065417,1574.2840197540745,Not Anomalous
iOEARGl7,Brand20,2,NP,PHARMACY,2023-10-20,Indication11,Not Available,TRX,56.3764,10,2023,0,Oct,21.971748,21.97008595779589,False,58.3346305622224,-17.640298219006155,Not Anomalous
pQi6OMB6,Brand16,2,NP,PHARMACY,2023-10-20,Indication11,Not Available,TRX,1.5553,10,2023,0,Oct,2.1108055,2.1107596496993875,False,33.115266890434974,-14.135551075795071,Not Anomalous
Txm0gbdP,Brand25,2,NP,PHARMACY,2023-10-20,Indication11,Not Available,NBRX,5.2263,10,2023,0,Oct,-2.734968,2.7351220570787795,False,21.849463969937887,-8.345803501167632,Not Anomalous
IvfwzH3q,Brand12,2,NP,PHARMACY,2023-10-20,Indication6,Not Available,NBRX,0.0,10,2023,0,Oct,-3.1323018,3.1323018074035645,False,59.02943919553216,-25.882237766858864,Not Anomalous
SukbqkZy,Brand5,1,NP,PHARMACY,2023-10-20,Indication4,Other Market,TRX,6.5361,10,2023,0,Oct,105.62028,105.62008467209755,False,143.37394210807065,39.86859400169184,Not Anomalous
N7kFEZAo,Brand2,1,NP,PHARMACY,2023-10-20,Indication6,Other Market,MOTRX,69.4851,10,2023,0,Oct,535.1167,535.1146502828293,False,661.4502986383714,301.70721085807037,Not Anomalous
2fH9i1k5,Brand15,2,NP,PHARMACY,2023-10-20,Indication4,Other Market,MOTRX,32.0799,10,2023,0,Oct,95.08605,95.08510598762089,False,104.85386425244572,79.23123700671373,Not Anomalous
VakBULba,Brand15,2,NP,PHARMACY,2023-10-20,Indication8,Other Market,TRX,9.0949,10,2023,0,Oct,3.9030821,3.9028139472565564,False,5.326928863873403,0.7636866684846519,Not Anomalous
FpIZV4Mm,Brand20,2,PED,PHARMACY,2023-10-20,Indication5,Not Available,NBRX,1.8448,10,2023,0,Oct,-2.0863953,2.0864496620534925,False,24.691394142091607,-9.369070758295079,Not Anomalous
VQPrxSq8,Brand4,2,NP,PHARMACY,2023-10-20,Indication9,Not Available,NBRX,7.6533,10,2023,0,Oct,8.944222,8.94399677422966,False,98.26994850765409,-32.708241732519994,Not Anomalous
fKNikBuc,Brand11,2,PED,MEDICAL BENEFIT,2023-10-20,Indication5,Not Available,NBRX,0.0,10,2023,1,Oct,-2.136747,2.136746883392334,True,443.9109860429177,97.72145605539521,Low
AHOkJSwN,Brand23,2,NP,PHARMACY,2023-10-20,Indication6,IV Market,MOTRX,7.5049,10,2023,0,Oct,11.612542,11.612320852310358,False,27.74314397124976,3.2373465529869665,Not Anomalous
qTCCF7em,Brand40,2,NP,PHARMACY,2023-10-20,Indication9,Not Available,NBRX,0.0,10,2023,0,Oct,0.23968701,0.2396870106458664,False,6.4796762192384545,-0.7042420346795488,Not Anomalous
am7NkEgB,Brand25,2,PED,PHARMACY,2023-10-20,Indication11,Not Available,MOTRX,1.0319,10,2023,0,Oct,-1.8091098,1.809140235077123,False,21.849463969937887,-8.345803501167632,Not Anomalous
mySBNUoB,Brand5,1,OTHERS,PHARMACY,2023-10-20,Indication11,Not Available,NBRX,2.6928,10,2023,0,Oct,11.784353,11.784273852516773,False,375.74961421255836,-132.92452464111378,Not Anomalous
C8uhlY3w,Brand20,2,NP,PHARMACY,2023-10-20,Indication11,Not Available,NBRX,29.0321,10,2023,0,Oct,6.120185,6.119328816820222,False,58.3346305622224,-17.640298219006155,Not Anomalous
yoYqdWpz,Brand25,2,NP,PHARMACY,2023-10-20,Indication6,Not Available,MOTRX,1.0,10,2023,0,Oct,-6.387536,6.387565536303307,False,7.061478566897583,5.713669219175368,Not Anomalous
huEd5oBu,Brand19,2,NP,PHARMACY,2023-10-20,Indication6,Other Market,NBRX,0.0,10,2023,1,Oct,-0.4561178,0.45611780881881714,True,145.56598910192105,45.78275776495534,Low
07ZhusbF,Brand22,2,NP,PHARMACY,2023-10-20,Indication6,Not Available,NBRX,6.0622,10,2023,0,Oct,45.281868,45.28168922235499,False,375.5928323853961,-111.54087612718035,Not Anomalous
9hYCSQAl,Brand29,1,NP,PHARMACY,2023-10-20,Indication4,Not Available,NBRX,1.4091,10,2023,0,Oct,1.0664088,1.0663672026798068,False,20.556264832603837,-3.7526521746153714,Not Anomalous
jL5fjPvb,Brand11,1,NP,PHARMACY,2023-10-20,Indication11,Not Available,NBRX,0.0,10,2023,0,Oct,52.04966,52.049659729003906,False,238.70029624963223,-104.52701260645057,Not Anomalous
9ATwFSFv,Brand11,2,NP,MEDICAL BENEFIT,2023-10-20,Indication11,Not Available,NBRX,0.0,10,2023,0,Oct,76.91986,76.91986083984375,False,238.70029624963223,-104.52701260645057,Not Anomalous
8Onn13n5,Brand4,1,NP,PHARMACY,2023-10-20,Indication8,Not Available,MOTRX,7.4105,10,2023,0,Oct,9.69539,9.695171231137095,False,17.736547322638952,-6.156416028309392,Not Anomalous
ireXebPX,Brand4,2,NP,PHARMACY,2023-10-20,Indication4,Not Available,MOTRX,7.1615,10,2023,0,Oct,128.76324,128.76303345478985,False,253.76044924300757,-9.994974687054864,Not Anomalous
biMT81XX,Brand3,1,NP,PHARMACY,2023-10-20,Indication4,Oral Market,NBRX,0.0,10,2023,0,Oct,18.963276,18.963275909423828,False,143.681884303362,13.349748277303245,Not Anomalous
9kGw8AUd,Brand19,2,NP,PHARMACY,2023-10-20,Indication10,Other Market,TRX,2.629,10,2023,0,Oct,5.116591,5.116513454303297,False,12.051430935423467,1.5133407541091901,Not Anomalous
20Unb584,Brand5,1,NP,PHARMACY,2023-10-20,Indication9,Not Available,TRX,1.2917,10,2023,1,Oct,8.339846,8.33980756845578,True,7.407110624313354,0.7202594947814942,Low
LwB4v0nc,Brand19,2,NP,PHARMACY,2023-10-20,Indication6,Other Market,TRX,26.1512,10,2023,0,Oct,95.675385,95.67461339021955,False,145.56598910192105,45.78275776495534,Not Anomalous
oA4NKNV4,Brand12,2,OTHERS,PHARMACY,2023-10-20,Indication11,Not Available,NBRX,1.9608,10,2023,0,Oct,35.67842,35.67836320158615,False,99.54772001860876,-42.24116687376067,Not Anomalous
LaP5Qubv,Brand3,1,NP,PHARMACY,2023-10-20,Indication4,Oral Market,MOTRX,9.294,10,2023,0,Oct,99.2021,99.20182860510573,False,143.681884303362,13.349748277303245,Not Anomalous
G1wS3qAt,Brand30,1,NP,PHARMACY,2023-10-20,Indication6,Other Market,MOTRX,6.8375,10,2023,0,Oct,237.05017,237.04996927824328,False,343.69769611326853,31.167153338722365,Not Anomalous
5BF2BYz5,Brand27,2,OTHERS,PHARMACY,2023-10-20,Indication11,Not Available,MOTRX,0.0,10,2023,1,Oct,27.955048,27.955047607421875,True,18.812601601834647,-6.813146036915167,Low
3NqzV6sI,Brand1,2,NP,PHARMACY,2023-10-20,Indication4,IV Market,MOTRX,38.3259,10,2023,0,Oct,17.389767,17.388636561429397,False,22.195404620174493,8.389916761709861,Not Anomalous
BLHa8p1g,Brand27,2,OTHERS,PHARMACY,2023-10-20,Indication11,Not Available,NBRX,0.0,10,2023,0,Oct,3.308902,3.3089020252227783,False,18.812601601834647,-6.813146036915167,Not Anomalous
kZil2n0X,Brand15,2,PED,PHARMACY,2023-10-20,Indication7,Other Market,MOTRX,62.9082,10,2023,0,Oct,99.05228,99.05042161118152,False,158.72456251759215,-17.475578576991047,Not Anomalous
lxrQIMTE,Brand11,1,NP,MEDICAL BENEFIT,2023-10-20,Indication6,BnB IV Market,NBRX,0.0,10,2023,0,Oct,35.82967,35.82966995239258,False,698.4783273882598,-307.5251611538978,Not Anomalous
quoRc3u7,Brand30,1,NP,PHARMACY,2023-10-20,Indication6,Other Market,NBRX,26.7153,10,2023,0,Oct,54.501293,54.5005054172579,False,343.69769611326853,31.167153338722365,Not Anomalous
gF2UNkfI,Brand16,2,NP,PHARMACY,2023-10-20,Indication4,IV Market,MOTRX,1.7738,10,2023,0,Oct,1.4955896,1.4955373091392767,False,22.443450509895722,-8.930341422251761,Not Anomalous
c4IrwOu0,Brand4,1,PED,PHARMACY,2023-10-20,Indication5,Other Market,NBRX,8.5706,10,2023,1,Oct,13.209183,13.208930014426128,True,342.84920920789625,37.507714131607685,Low
p0IeaXGj,Brand14,2,NP,PHARMACY,2023-10-20,Indication6,Not Available,MOTRX,12.0699,10,2023,0,Oct,235.73575,235.73539238087562,False,322.9545118223428,69.06095090083511,Not Anomalous
4csMdsHU,Brand6,1,NP,PHARMACY,2023-10-20,Indication4,Not Available,TRX,161.0591,10,2023,0,Oct,87.29735,87.29259880607718,False,104.1753620551801,70.41738385729965,Not Anomalous
vCy3LXTP,Brand22,1,PED,PHARMACY,2023-10-20,Indication11,Not Available,MOTRX,269.638,10,2023,1,Oct,301.92075,301.91279492223373,True,154.95284581366096,-64.90609141254717,Low
PkZJC60s,Brand1,2,NP,PHARMACY,2023-10-20,Indication6,IV Market,NBRX,1.595,10,2023,0,Oct,4.501577,4.501529868056614,False,56.04531939384237,-10.135956638811756,Not Anomalous
mSL4zZ8N,Brand12,2,OTHERS,PHARMACY,2023-10-20,Indication11,Not Available,NBRX,20.6933,10,2023,0,Oct,35.67842,35.677810828600656,False,99.54772001860876,-42.24116687376067,Not Anomalous
rZfyJuXp,Brand31,2,PED,PHARMACY,2023-10-20,Indication11,Not Available,NBRX,0.0,10,2023,0,Oct,12.747308,12.747307777404785,False,309.71705830050826,-141.98453460345465,Not Anomalous
bVHqLFy2,Brand7,2,PED,PHARMACY,2023-10-20,Indication7,Not Available,MOTRX,22.1988,10,2023,0,Oct,1353.5293,1353.528642289791,False,1484.605313047449,1143.8478006637208,Not Anomalous
eCujq5NH,Brand9,2,NP,PHARMACY,2023-10-20,Indication6,IV Market,MOTRX,2.2324,10,2023,0,Oct,38.40242,38.402354216241974,False,71.64529082410328,-27.20318358744363,Not Anomalous
srVMOxAU,Brand22,2,NP,PHARMACY,2023-10-20,Indication8,Not Available,NBRX,0.0,10,2023,1,Oct,-2.612313,2.6123130321502686,True,15.01004753514454,4.729108009513678,Low
ZpSO73kj,Brand15,2,NP,PHARMACY,2023-10-20,Indication11,Not Available,TRX,119.6951,10,2023,0,Oct,114.65684,114.6533079643939,False,300.2461212371743,13.303860739440172,Not Anomalous
nSxGz6pg,Brand22,2,PED,PHARMACY,2023-10-20,Indication5,Not Available,NBRX,0.0,10,2023,0,Oct,224.78218,224.7821807861328,False,7543.456468481244,-3475.250365552553,Not Anomalous
4w0GrEJN,Brand4,2,NP,PHARMACY,2023-10-20,Indication10,Not Available,NBRX,0.0,10,2023,0,Oct,0.45319855,0.45319855213165283,False,11.294889070732108,-1.5997076326675495,Not Anomalous
oghy7NxO,Brand14,2,NP,PHARMACY,2023-10-20,Indication6,Not Available,TRX,11.2651,10,2023,0,Oct,196.00787,196.00754135648714,False,322.9545118223428,69.06095090083511,Not Anomalous
nsGLXi1Q,Brand5,1,NP,PHARMACY,2023-10-20,Indication6,Other Market,MOTRX,138.0423,10,2023,0,Oct,198.75444,198.75036979714736,False,237.79503891207884,127.96392617491718,Not Anomalous
PUksmnMZ,Brand2,1,NP,PHARMACY,2023-10-20,Indication6,Other Market,MOTRX,1388.4995,10,2023,0,Oct,535.1167,535.0757559589513,False,661.4502986383714,301.70721085807037,Not Anomalous
7QMmlGRQ,Brand5,1,PED,PHARMACY,2023-10-20,Indication5,Other Market,NBRX,0.0,10,2023,1,Oct,115.39682,115.39682006835938,True,3084.2034326979974,2181.375307818692,Low
PvwSyeic,Brand3,1,PED,PHARMACY,2023-10-20,Indication11,Not Available,MOTRX,6.4122,10,2023,0,Oct,560.676,560.675836311428,False,1620.6820271826532,-665.3348644967823,Not Anomalous
wwreRU84,Brand30,2,NP,PHARMACY,2023-10-20,Indication6,Not Available,NBRX,8.909,10,2023,0,Oct,58.068226,58.06796315722307,False,343.69769611326853,31.167153338722365,Not Anomalous
oQG0XXMR,Brand10,1,NP,PHARMACY,2023-10-20,Indication4,Not Available,MOTRX,41.2167,10,2023,0,Oct,34.283733,34.28251799401727,False,75.08999610891607,-9.02668050183291,Not Anomalous
DogM3s8c,Brand23,2,OTHERS,PHARMACY,2023-10-20,Indication11,Not Available,NBRX,0.0,10,2023,0,Oct,11.16294,11.16294002532959,False,378.7970615599523,-174.69513995800122,Not Anomalous
5RqgIvaI,Brand11,1,NP,PHARMACY,2023-10-20,Indication9,Not Available,NBRX,0.0,10,2023,0,Oct,-2.9990091,2.999009132385254,False,30.887527124657705,-11.14269815346292,Not Anomalous
nKuG1nB2,Brand3,2,NP,PHARMACY,2023-10-20,Indication6,Not Available,MOTRX,19.7578,10,2023,0,Oct,217.93425,217.93366727149845,False,391.0890400073885,45.87223931356634,Not Anomalous
rcqpbEPd,Brand22,2,OTHERS,PHARMACY,2023-10-20,Indication11,Not Available,NBRX,0.0,10,2023,0,Oct,-0.26835158,0.26835158467292786,False,154.95284581366096,-64.90609141254717,Not Anomalous
d6TGCwLH,Brand24,2,NP,PHARMACY,2023-10-20,Indication6,Not Available,TRX,543.0645,10,2023,0,Oct,520.58716,520.5711446353052,False,811.5136623518252,229.6276598318585,Not Anomalous
GbBHBVd2,Brand5,1,PED,PHARMACY,2023-10-20,Indication5,Other Market,MOTRX,4056.4202,10,2023,0,Oct,2757.1694,2757.0498202513604,False,3084.2034326979974,2181.375307818692,Not Anomalous
FVeS564X,Brand2,1,PED,PHARMACY,2023-10-20,Indication7,Other Market,TRX,2989.8732,10,2023,0,Oct,1313.9827,1313.894502386331,False,1535.2198882427615,1092.6814676559084,Not Anomalous
rd5QANnp,Brand1,2,OTHERS,PHARMACY,2023-10-20,Indication11,Not Available,NBRX,0.0,10,2023,0,Oct,1.8918624,1.891862392425537,False,57.787813152372564,-26.98313125457329,Not Anomalous
ZsBc8ug8,Brand30,2,NP,PHARMACY,2023-10-20,Indication6,Not Available,MOTRX,414.257,10,2023,0,Oct,220.17058,220.1583626352076,False,343.69769611326853,31.167153338722365,Not Anomalous
RwrB2jO0,Brand5,2,PED,PHARMACY,2023-10-20,Indication5,Not Available,MOTRX,6163.0925,10,2023,0,Oct,2739.3335,2739.1517624327794,False,3084.2034326979974,2181.375307818692,Not Anomalous
